ratingKey,title,addedAt,duration,durationHuman,guid,playlistType,smart,summary,type,items.addedAt,items.audienceRating,items.audienceRatingImage,items.contentRating,items.duration,items.durationHuman,items.editionTitle,items.episodeNumber,items.grandparentGuid,items.grandparentRatingKey,items.grandparentTitle,items.guid,items.hasCommercialMarker,items.hasCreditsMarker,items.hasIntroMarker,items.locations,items.originalTitle,items.originallyAvailableAt,items.parentGuid,items.parentRatingKey,items.parentTitle,items.parentYear,items.rating,items.ratingImage,items.ratingKey,items.seasonEpisode,items.seasonNumber,items.studio,items.summary,items.tagline,items.title,items.titleSort,items.type,items.userRating,items.year,items.media.aspectRatio,items.media.audioChannels,items.media.audioCodec,items.media.audioProfile,items.media.bitrate,items.media.container,items.media.duration,items.media.hdr,items.media.height,items.media.isOptimizedVersion,items.media.videoCodec,items.media.videoFrameRate,items.media.videoProfile,items.media.videoResolution,items.media.width
,,,,,,,,,,2021-11-03T03:43:35,7.9,themoviedb://image.rating,TV-14,2622552,44 mins,,9,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277ef619b00204a4a2d,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 09 - DNR.avi,,2005-02-01,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16443,s01e09,1,,House has to defend himself when he treats a patient who has legally chosen to refuse treatment.,,DNR,DNR,episode,,,1.78,2,mp3,,1107,avi,2622552,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:43:25,8.0,themoviedb://image.rating,TV-14,2651616,44 mins,,10,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277ef619b00204a4a44,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 10 - Histories.avi,,2005-02-08,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16444,s01e10,1,,Dr. House and the team treat a homeless woman whose worsening symptoms and unknown identity prove to be a complex mystery.,,Histories,Histories,episode,,,1.78,2,mp3,,1094,avi,2651616,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:43:16,8.1,themoviedb://image.rating,TV-14,2646771,44 mins,,11,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c127702391c001f5f6ba7,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 11 - Detox.avi,,2005-02-15,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16445,s01e11,1,,"Dr. House takes Cuddy's challenge to go off his painkillers for a week, but the effects of his withdrawal symptoms may put his patient in danger.",,Detox,Detox,episode,,,1.78,2,mp3,,1096,avi,2646771,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:43:06,7.6,themoviedb://image.rating,TV-14,2589720,43 mins,,12,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277ef619b00204a4a4c,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 12 - Sports Medicine.avi,,2005-02-22,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16446,s01e12,1,,A baseball player's comeback is cut short when he breaks his arm and House and his team have to act fast to figure out what is causing major bone loss that's killing the player and his dreams.,,Sports Medicine,Sports Medicine,episode,,,1.78,2,mp3,,1121,avi,2589720,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:42:56,7.5,themoviedb://image.rating,TV-14,2623790,44 mins,,13,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277ef619b00204a4a40,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 13 - Cursed.avi,,2005-03-01,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16447,s01e13,1,,Dr. House's young patient believes his illness is the result of a curse while House uncovers important information about Chase's father.,,Cursed,Cursed,episode,,,1.78,2,mp3,,1106,avi,2623790,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:42:47,7.8,themoviedb://image.rating,TV-14,2655288,44 mins,,14,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277ef619b00204a4a34,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 14 - Control.avi,,2005-03-15,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16448,s01e14,1,,"The hospital's new Chairman of the Board has it out for Dr. House, questioning his importance to the hospital and threatening to eliminate House and his team.",,Control,Control,episode,,,1.78,2,mp3,,1093,avi,2655288,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:42:37,7.4,themoviedb://image.rating,TV-14,2654448,44 mins,,15,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277ef619b00204a4a3c,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 15 - Mob Rules.avi,,2005-03-22,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16449,s01e15,1,,Dr. House and his team race to diagnose a member of the mob and get him well enough to testify and enter the witness protection program while Cuddy works to convince Vogler of House's importance to the hospital.,,Mob Rules,Mob Rules,episode,,,1.78,2,mp3,,1093,avi,2654448,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:42:28,7.9,themoviedb://image.rating,TV-14,2635802,44 mins,,16,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277ef619b00204a4a29,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 16 - Heavy.avi,,2005-03-29,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16450,s01e16,1,,Dr. House and his team try to uncover the reason a 10-year-old has a heart attack while House suspects one of his team is selling him out to Vogler.,,Heavy,Heavy,episode,,,1.78,2,mp3,,1101,avi,2635802,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:42:18,7.6,themoviedb://image.rating,TV-14,2648815,44 mins,,17,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c127702391c001f5f6bbf,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 17 - Role Model.avi,,2005-04-12,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16451,s01e17,1,,"House and his team battle to save a presidential hopeful, and House refuses to give in to Vogler's ultimatum when given the chance to save one of his team members.",,Role Model,Role Model,episode,,,1.78,2,mp3,,1096,avi,2648815,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:42:09,8.1,themoviedb://image.rating,TV-14,2647272,44 mins,,18,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c127702391c001f5f6bc3,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 18 - Babies & Bathwater.avi,,2005-04-19,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16452,s01e18,1,,"House and his team battle to diagnose a pregnant patient's life-threatening illness, prompting her to make the most emotional decision of her life, and Vogler is determined to fire House.",,Babies & Bathwater,Babies & Bathwater,episode,,,1.78,2,mp3,,1096,avi,2647272,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:41:59,7.7,themoviedb://image.rating,TV-14,2643852,44 mins,,19,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277ef619b00204a4a48,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 19 - Kids.avi,,2005-05-03,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16453,s01e19,1,,House and his team race to diagnose a 12-year-old's illness - an illness with a shocking origin - and House asks Cameron to come back to her job.,,Kids,Kids,episode,,,1.78,2,mp3,,1098,avi,2643852,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:41:50,7.8,themoviedb://image.rating,TV-14,2648400,44 mins,,20,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277ef619b00204a4a38,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 20 - Love Hurts.avi,,2005-05-10,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16454,s01e20,1,,"House and his team tackle the case of a young man with a penchant for odd behavior, and House prepares for his date with Cameron.",,Love Hurts,Love Hurts,episode,,,1.78,2,mp3,,1096,avi,2648400,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:41:40,9.0,themoviedb://image.rating,TV-14,2644310,44 mins,,21,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c127702391c001f5f6bcb,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 21 - Three Stories.avi,,2005-05-17,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16455,s01e21,1,,House must decide whether to take the case of his ex-love's husband and he gives medical students a lecture they'll never forget.,,Three Stories,Three Stories,episode,,,1.78,2,mp3,,1098,avi,2644310,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:41:31,7.7,themoviedb://image.rating,TV-14,2649792,44 mins,,22,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c127702391c001f5f6bab,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 22 - Honeymoon.avi,,2005-05-24,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16456,s01e22,1,,House is faced with a problem he may not be able to solve and Stacy returns.,,Honeymoon,Honeymoon,episode,,,1.78,2,mp3,,1095,avi,2649792,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:48:40,7.2,themoviedb://image.rating,TV-14,2623373,44 mins,,1,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277170e24001f2cfc6e,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 01 - Acceptance.avi,,2005-09-13,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16458,s02e01,2,,"When a Death Row inmate mysteriously and  suddenly collapses after hallucinating, House jumps at the chance to  take the case for its difficulty and because it's ""cool.""",,Acceptance,Acceptance,episode,,,1.78,2,mp3,,1106,avi,2623373,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:48:31,8.0,themoviedb://image.rating,TV-14,2629379,44 mins,,2,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277170e24001f2cfc6a,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 02 - Autopsy.avi,,2005-09-20,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16459,s02e02,2,,A girl's unimaginable bravery toward her terminal illness makes House suspicious as he puts a life-or-death decision about her case in her young hands.,,Autopsy,Autopsy,episode,,,1.78,2,mp3,,1104,avi,2629379,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:48:21,7.5,themoviedb://image.rating,TV-14,2607000,43 mins,,3,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277170e24001f2cfc72,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 03 - Humpty Dumpty.avi,,2005-09-27,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16460,s02e03,2,,"Cuddy struggles with a case of guilt when her handyman is injured while at her place, and House and his team have to work fast to save the young man's pursuit of the American Dream.",,Humpty Dumpty,Humpty Dumpty,episode,,,1.78,2,mp3,,1113,avi,2607000,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:48:11,7.1,themoviedb://image.rating,TV-14,2626710,44 mins,,4,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277170e24001f2cfc76,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 04 - TB Or Not TB.avi,,2005-11-01,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16461,s02e04,2,,House's patient is willing to die in order to further his social cause.,,TB or Not TB,TB or Not TB,episode,,,1.78,2,mp3,,1105,avi,2626710,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:48:02,7.1,themoviedb://image.rating,TV-14,2608022,43 mins,,5,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277170e24001f2cfc66,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 05 - Daddy's Boy.avi,,2005-11-08,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16462,s02e05,2,,Lies between a father and son may prevent House and his team from saving their patient.,,Daddy's Boy,Daddy's Boy,episode,,,1.78,2,mp3,,1113,avi,2608022,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:47:52,7.3,themoviedb://image.rating,TV-14,2640220,44 mins,,6,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277170e24001f2cfc58,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 06 - Spin.avi,,2005-11-15,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16463,s02e06,2,,House's wheels start turning when a pro-cyclist admits to taking performance-enhancing drugs.,,Spin,Spin,episode,,,1.78,2,mp3,,1099,avi,2640220,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:47:43,7.3,themoviedb://image.rating,TV-14,2640554,44 mins,,7,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277170e24001f2cfc62,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 07 - Hunting.avi,,2005-11-22,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16464,s02e07,2,,A patient with AIDS stalks House to get him to take his case; House and Stacy stalk a mouse in her attic; and Cameron faces a health scare of her own.,,Hunting,Hunting,episode,,,1.78,2,mp3,,1099,avi,2640554,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:47:33,7.5,themoviedb://image.rating,TV-14,2640888,44 mins,,8,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277170e24001f2cfc7a,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 08 - The Mistake.avi,,2005-11-29,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16465,s02e08,2,,A patient's death prompts an investigation into whether Chase or House may have been responsible for her death.,,The Mistake,Mistake,episode,,,1.78,2,mp3,,1099,avi,2640888,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:47:24,7.6,themoviedb://image.rating,TV-14,2637192,44 mins,,9,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12772192ba001f383ab7,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 09 - Deception.avi,,2005-12-13,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16466,s02e09,2,,"With Foreman as House's supervisor, the team must figure out if a woman who cried wolf  too many times is really ill.",,Deception,Deception,episode,,,1.78,2,mp3,,1100,avi,2637192,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:47:14,7.5,themoviedb://image.rating,TV-14,2613530,44 mins,,10,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12772df347001e41c401,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 10 - Failure to Communicate.avi,,2006-01-10,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16467,s02e10,2,,"A journalist's head injury results in unintelligible speech, leaving House and his team at a loss; and the heat is turned up between House and Stacy when they're out of town.",,Failure to Communicate,Failure to Communicate,episode,,,1.78,2,mp3,,1111,avi,2613530,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:47:05,7.3,themoviedb://image.rating,TV-14,2634504,44 mins,,11,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c1277e264b7001fcaa9c2,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 11 - Need To Know.avi,,2006-02-07,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16468,s02e11,2,,"While House's staff tries to diagnose a woman whose uncontrollable muscle flailing caused her to crash her car, House and Stacy try to resolve their relationship issues once and for all. Cameron refuses to take her HIV test, wary of the results.",,Need to Know,Need to Know,episode,,,1.78,2,mp3,,1102,avi,2634504,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:46:55,7.6,themoviedb://image.rating,TV-14,2637360,44 mins,,12,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12772df347001e41c3e1,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 12 - Distractions.avi,,2006-02-14,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16469,s02e12,2,,"While a severely burned teenager is admitted and his blood tests come back with strange results, House makes himself the guinea pig in his own unofficial tests of a new drug designed to treat migraines to prove a former medical school colleague is wrong about the drug.",,Distractions,Distractions,episode,,,1.78,2,mp3,,1100,avi,2637360,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:46:46,7.4,themoviedb://image.rating,TV-14,2632344,44 mins,,13,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12772df347001e41c3f9,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 13 - Skin Deep.avi,,2006-02-20,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16470,s02e13,2,,"House uncovers a startling secret when he treats a teenage supermodel for heroin addiction. Meanwhile, Wilson hopes the increased leg pain in House's leg is an indication his leg nerves are regenerating.",,Skin Deep,Skin Deep,episode,,,1.78,2,mp3,,1103,avi,2632344,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:46:36,7.6,themoviedb://image.rating,TV-14,2613697,44 mins,,14,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12772df347001e41c3f5,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 14 - Sex Kills.avi,,2006-03-07,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16471,s02e14,2,,"House takes the case of a man who experienced a seizure but wasn't aware it happened. When the man suffers a heart attack and needs a heart transplant, the team races to diagnose a dead woman's illness so they can harvest her heart to save their living patient.",,Sex Kills,Sex Kills,episode,,,1.78,2,mp3,,1110,avi,2613697,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:46:27,7.7,themoviedb://image.rating,TV-14,2639016,44 mins,,15,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12772df347001e41c3ed,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 15 - Clueless.avi,,2006-03-28,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16472,s02e15,2,,"House believes a woman is trying to kill her husband and tries to find the proof to confirm his suspicions. When Wilson moves in with House after separating from his wife, he learns Wilson is a great cook.",,Clueless,Clueless,episode,,,1.78,2,mp3,,1100,avi,2639016,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:46:17,7.8,themoviedb://image.rating,TV-14,2598480,43 mins,,16,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12772df347001e41c3fd,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 16 - Safe.avi,,2006-04-04,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16473,s02e16,2,,"A teenage heart transplant patient is rushed to the hospital when she has an allergic reaction while living in a ""clean"" room, and House and Wilson work out the kinks of their new living arrangement.",,Safe,Safe,episode,,,1.78,2,mp3,,1117,avi,2598480,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:46:07,7.8,themoviedb://image.rating,TV-14,2632511,44 mins,,17,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12772df347001e41c3e9,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 17 - All In.avi,,2006-04-11,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16474,s02e17,2,,"When a six-year-old boy is brought in with the same symptoms as another patient who died years ago under House's care, House believes the cases are identical and he can predict the course of the boy's illness. Meanwhile, the clinic hosts a poker night to benefit the oncology department.",,All In,All In,episode,,,1.78,2,mp3,,1103,avi,2632511,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:45:58,7.3,themoviedb://image.rating,TV-14,2635848,44 mins,,18,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12772df347001e41c3e5,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 2/House MD Season 2 Episode 18 - Sleeping Dogs Lie.avi,,2006-04-18,plex://season/602e67aec47d69002c8babd1,16457,Season 2,,,,16475,s02e18,2,,House has to work fast when a woman comes in with a life-threatening case of insomnia. Meanwhile Cameron is angry at Foreman for stealing an article she worked on.,,Sleeping Dogs Lie,Sleeping Dogs Lie,episode,,,1.78,2,mp3,,1101,avi,2635848,False,352,False,mpeg4,24p,advanced simple,sd,624
